L' B-Claim
hirsutisme I-Claim
facial I-Claim
est I-Claim
l' I-Claim
un I-Claim
des I-Claim
traits I-Claim
caractéristiques I-Claim
du I-Claim
syndrome I-Claim
des I-Claim
ovaires I-Claim
polykystiques I-Claim
(SOPK), I-Claim
et I-Claim
cela I-Claim
peut I-Claim
conduire I-Claim
à I-Claim
des I-Claim
niveaux I-Claim
élevés I-Claim
de I-Claim
dépression I-Claim
et I-Claim
d' I-Claim
anxiété. I-Claim

Évaluer O
l' O
impact O
du O
traitement O
au O
laser O
sur O
la O
gravité O
de O
l' O
hirsutisme O
facial O
et O
sur O
la O
morbidité O
psychologique O
chez O
les O
femmes O
atteintes O
du O
SOPK. O

Un O
essai O
contrôlé O
randomisé O
de O
cinq O
traitements O
à O
forte O
influence O
(intervention) O
par O
rapport O
à O
cinq O
traitements O
à O
faible O
influence O
(contrôle) O
a O
été O
réalisé O
sur O
une O
période O
de O
6 O
mois O
dans O
un O
hôpital O
pédagogique O
du O
National O
Health O
Service. O

Les O
sujets O
étaient O
88 O
femmes O
atteintes O
d' O
hirsutisme O
facial O
dû O
au O
SOPK O
recrutées O
dans O
des O
cliniques O
ambulatoires O
d' O
hôpitaux O
et O
un O
groupe O
de O
soutien O
aux O
patients O
en O
2001-2002. O

Les O
principaux O
critères O
de O
jugement O
étaient O
la O
sévérité O
autodéclarée O
des O
poils O
du O
visage O
(mesurée O
sur O
une O
échelle O
de O
1 O
à O
10), O
la O
dépression, O
l' O
anxiété O
(mesurée O
sur O
l' O
échelle O
d' O
anxiété O
et O
de O
dépression O
hospitalière) O
et O
la O
qualité O
de O
vie O
(mesurée O
sur O
le O
WHOQOL-BREF). O

La B-Premise
sévérité I-Premise
autodéclarée I-Premise
des I-Premise
poils I-Premise
du I-Premise
visage I-Premise
dans I-Premise
le I-Premise
groupe I-Premise
d' I-Premise
intervention I-Premise
(n I-Premise
= I-Premise
51 I-Premise
) I-Premise
est I-Premise
passée I-Premise
de I-Premise
7,3 I-Premise
à I-Premise
3,6 I-Premise
au I-Premise
cours I-Premise
de I-Premise
la I-Premise
période I-Premise
d' I-Premise
étude I-Premise
de I-Premise
6 I-Premise
mois I-Premise
";" I-Premise
pour I-Premise
le I-Premise
groupe I-Premise
témoin I-Premise
(n I-Premise
= I-Premise
37), I-Premise
les I-Premise
scores I-Premise
correspondants I-Premise
étaient I-Premise
de I-Premise
7,1 I-Premise
et I-Premise
6,1. I-Premise

Le B-Premise
changement I-Premise
a I-Premise
été I-Premise
significativement I-Premise
plus I-Premise
important I-Premise
dans I-Premise
le I-Premise
groupe I-Premise
d' I-Premise
intervention I-Premise
[ I-Premise
ancova I-Premise
F I-Premise
( I-Premise
(1,83) I-Premise
) I-Premise
= I-Premise
24,5, I-Premise
P I-Premise
< I-Premise
0,05 I-Premise
]. I-Premise

Le B-Premise
temps I-Premise
autodéclaré I-Premise
consacré I-Premise
à I-Premise
l' I-Premise
épilation I-Premise
est I-Premise
passé I-Premise
de I-Premise
112 I-Premise
à I-Premise
21 I-Premise
min I-Premise
par I-Premise
semaine I-Premise
dans I-Premise
le I-Premise
groupe I-Premise
d' I-Premise
intervention I-Premise
et I-Premise
de I-Premise
92 I-Premise
à I-Premise
56 I-Premise
min I-Premise
